"","seqn","sddsrvyr","ridstatr","riagendr","ridageyr","ridreth1","ridexmon","dmdcitzn","dmdeduc2","dmdmartl","sialang","siaproxy","siaintrp","fialang","fiaproxy","fiaintrp","mialang","miaproxy","miaintrp","dmdhhsiz","dmdfmsiz","dmdhrgnd","dmdhrage","dmdhredu","dmdhrmar","wtint2yr","wtmec2yr","sdmvpsu","sdmvstra","indhhin2","indfmin2","indfmpir","year"
"561",42035,5,2,1,51,2,2,1,5,1,1,2,2,1,2,2,2,2,2,4,4,2,44,4,1,17395.474574,17438.466892,2,61,5,5,1.13,"2007-2008"
"569",42043,5,2,1,38,1,2,2,2,1,1,2,2,2,2,2,2,2,2,7,7,1,38,2,1,37218.614119,37829.223071,2,61,7,7,0.96,"2007-2008"
"573",42047,5,2,2,52,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,56,3,1,100674.006335,101729.796882,2,62,10,10,3.69,"2007-2008"
"575",42049,5,2,1,44,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,44,4,1,90756.450968,99152.804056,2,64,14,14,5,"2007-2008"
"579",42053,5,2,2,38,1,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,2,38,5,1,31413.394508,31912.967252,2,65,15,15,5,"2007-2008"
"582",42056,5,2,2,57,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,2,2,57,4,1,27318.065637,28522.4519,2,64,4,4,1.29,"2007-2008"
"583",42057,5,2,1,37,3,2,1,3,1,1,2,2,1,2,2,1,2,2,5,4,2,36,3,1,23077.546253,23260.828945,1,61,3,3,0.58,"2007-2008"
"585",42059,5,2,1,46,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,46,4,1,116710.080329,120766.666868,1,69,14,14,5,"2007-2008"
"588",42062,5,2,1,30,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,30,3,1,73223.970742,76423.006252,1,61,10,10,5,"2007-2008"
"591",42065,5,2,2,59,1,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,62,3,1,16965.190773,16765.477336,1,66,10,10,5,"2007-2008"
"592",42066,5,2,2,38,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,40,5,1,31142.332297,32632.070023,1,74,5,5,0.99,"2007-2008"
"595",42069,5,2,2,36,3,1,1,4,1,1,2,2,1,2,2,1,2,2,5,5,1,53,1,1,30952.314357,30964.789205,1,59,5,5,0.91,"2007-2008"
"597",42071,5,2,2,44,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,43,4,1,80591.332426,80702.135415,1,67,7,7,1.99,"2007-2008"
"601",42075,5,2,1,46,3,2,1,3,1,1,2,2,1,2,2,1,2,2,7,4,2,44,4,1,82011.623476,91163.602981,2,63,14,14,3.77,"2007-2008"
"609",42083,5,2,1,34,4,1,1,3,4,1,2,2,1,2,2,1,2,2,4,1,1,57,2,1,22065.460784,23222.662684,1,68,6,4,1.47,"2007-2008"
"617",42091,5,2,1,22,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,22,3,1,82654.115623,83817.878964,2,62,9,9,3.18,"2007-2008"
"622",42096,5,2,1,35,5,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,29,5,1,77499.847246,79515.783969,2,67,10,10,3.3,"2007-2008"
"629",42103,5,2,2,67,4,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,72,2,1,10371.465529,10286.899597,1,63,7,7,3.07,"2007-2008"
"633",42107,5,2,1,78,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,78,5,1,35880.507189,36849.62575,1,69,9,9,4.38,"2007-2008"
"634",42108,5,2,2,44,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,44,3,1,25934.644516,25749.173688,2,62,3,3,0.79,"2007-2008"
"635",42109,5,2,2,29,5,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,38,4,1,84139.796093,84862.505573,2,62,8,8,3.57,"2007-2008"
"644",42118,5,2,2,23,3,2,1,1,1,1,2,2,1,2,2,1,2,2,4,4,1,26,1,1,99365.092529,101592.26408,2,62,8,8,2.5,"2007-2008"
"649",42123,5,2,1,61,2,1,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,61,4,1,7590.589495,7733.840654,1,71,5,5,1.25,"2007-2008"
"652",42126,5,2,1,50,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,2,48,4,1,79632.530766,87175.405044,1,63,15,15,5,"2007-2008"
"653",42127,5,2,2,60,2,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,2,60,2,1,5673.261858,6466.100039,1,60,6,6,1.26,"2007-2008"
"663",42137,5,2,1,39,3,2,1,4,1,1,2,2,1,2,2,1,2,2,5,5,1,39,4,1,58940.898648,60555.332977,1,62,15,15,5,"2007-2008"
"669",42143,5,2,2,53,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,53,2,1,96663.55644,96356.539027,2,63,10,10,4.64,"2007-2008"
"677",42151,5,2,2,32,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,41,4,1,21046.929902,21381.642934,2,72,14,14,4.26,"2007-2008"
"685",42159,5,2,2,43,3,2,1,5,1,1,2,2,1,2,2,1,2,2,5,5,2,43,5,1,107369.693862,108063.023578,2,61,15,15,5,"2007-2008"
"689",42163,5,2,1,24,2,2,1,3,6,1,2,2,1,2,2,1,2,2,6,6,2,51,5,1,40146.471373,41391.639182,2,61,7,7,1.34,"2007-2008"
"696",42170,5,2,1,79,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,75,2,1,30137.047977,32585.057678,2,63,4,4,1.2,"2007-2008"
"701",42175,5,2,2,31,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,27,4,1,72658.445885,72687.729738,1,61,15,15,5,"2007-2008"
"703",42177,5,2,2,34,1,1,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,34,4,1,21046.929902,21381.642934,2,72,10,10,3.69,"2007-2008"
"706",42180,5,2,1,74,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,74,3,1,36585.866683,36072.809279,2,61,8,8,3.57,"2007-2008"
"715",42189,5,2,1,50,1,2,2,1,1,2,2,2,2,2,2,1,2,2,5,5,1,50,1,1,13495.320813,14278.120464,1,69,6,6,1.41,"2007-2008"
"719",42193,5,2,1,61,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,60,3,1,61587.529005,60255.318308,2,60,14,14,5,"2007-2008"
"723",42197,5,2,1,65,1,2,1,4,1,1,2,2,2,2,2,1,2,2,2,2,1,65,4,1,8017.063535,8168.3632,1,71,6,6,2.19,"2007-2008"
"724",42198,5,2,2,26,1,1,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,29,2,1,25876.282389,26839.741667,1,66,8,8,2.28,"2007-2008"
"726",42200,5,2,1,65,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,65,3,1,61587.529005,61442.886787,1,64,5,5,1.71,"2007-2008"
"728",42202,5,2,2,30,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,30,5,1,93436.587321,99104.022018,1,69,15,15,5,"2007-2008"
"732",42206,5,2,2,56,1,1,1,4,1,1,2,2,1,2,2,1,2,2,7,7,1,53,1,1,15324.080621,15828.073749,1,66,7,7,1.24,"2007-2008"
"737",42211,5,2,2,61,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,61,5,1,55604.39463,56250.232171,1,67,8,8,3.65,"2007-2008"
"738",42212,5,2,1,50,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,50,4,1,83459.201226,83611.800559,2,63,14,14,5,"2007-2008"
"746",42220,5,2,1,69,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,66,5,1,52939.841053,60831.929455,1,60,5,5,1.61,"2007-2008"
"758",42232,5,2,2,61,2,2,1,4,1,2,2,2,2,2,2,1,2,2,4,4,2,61,4,1,4661.459759,5069.118834,1,62,6,6,1.36,"2007-2008"
"763",42237,5,2,1,63,5,1,2,5,1,1,2,1,1,2,2,1,2,2,2,2,2,62,5,1,55319.990702,54933.708888,1,68,7,7,2.92,"2007-2008"
"764",42238,5,2,1,30,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,30,4,1,87328.585991,89720.579842,2,61,9,9,3.52,"2007-2008"
"765",42239,5,2,1,58,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,61,4,1,121613.601864,121835.963859,2,61,15,15,5,"2007-2008"
"772",42246,5,2,2,36,1,2,2,1,1,2,2,2,2,2,2,2,2,2,7,7,1,38,2,1,24972.780565,25049.774982,2,61,7,7,0.96,"2007-2008"
"774",42248,5,2,2,27,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,28,5,1,89818.299425,90589.783782,1,59,10,10,5,"2007-2008"
"788",42262,5,2,1,50,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,2,48,4,1,121613.601864,124186.84371,2,61,15,15,5,"2007-2008"
"791",42265,5,2,1,60,2,1,1,3,1,1,2,2,1,2,2,1,2,2,4,4,2,60,3,1,7130.271363,8106.386671,2,70,15,15,5,"2007-2008"
"794",42268,5,2,1,31,3,2,1,3,1,1,2,2,1,2,2,1,2,2,5,5,1,31,3,1,20542.04562,20951.541252,2,64,7,7,1.41,"2007-2008"
"807",42281,5,2,2,24,1,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,27,4,1,20954.537726,21163.080241,2,72,14,14,5,"2007-2008"
"810",42284,5,2,2,51,1,2,2,1,1,2,2,2,1,2,2,2,2,2,4,4,1,52,4,1,18454.554829,18729.940765,2,65,10,10,3.4,"2007-2008"
"811",42285,5,2,2,61,2,1,2,5,3,2,2,2,2,2,2,2,2,2,5,5,1,41,4,1,6626.953858,6806.335901,1,72,7,7,1.66,"2007-2008"
"814",42288,5,2,2,51,2,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,1,48,5,1,10478.138202,10354.790046,1,62,15,15,5,"2007-2008"
"817",42291,5,2,2,70,3,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,70,5,1,43711.976878,43783.43882,2,66,10,10,4.64,"2007-2008"
"823",42297,5,2,2,65,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,64,3,1,52544.860904,54896.95941,1,61,9,9,4.67,"2007-2008"
"824",42298,5,2,2,57,1,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,60,3,1,15037.994041,16309.944093,2,59,5,5,1.71,"2007-2008"
"825",42299,5,2,1,40,4,2,1,3,6,1,2,2,1,2,2,1,2,2,7,7,2,32,2,1,37936.257649,38732.566958,2,61,10,10,2.19,"2007-2008"
"833",42307,5,2,2,66,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,68,3,1,69052.177912,69854.209641,2,60,5,5,1.71,"2007-2008"
"835",42309,5,2,2,58,1,2,1,3,1,2,2,2,1,2,2,2,2,2,3,3,1,60,1,1,10914.494536,11074.33629,2,74,9,9,3.13,"2007-2008"
"836",42310,5,2,1,53,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,53,5,1,100972.119505,104692.638304,2,70,15,15,5,"2007-2008"
"841",42315,5,2,2,33,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,37,3,1,31803.342778,32089.390162,1,67,7,7,1.84,"2007-2008"
"854",42328,5,2,1,35,3,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,1,35,2,1,74269.382307,74859.232379,2,60,14,14,4.01,"2007-2008"
"859",42333,5,2,2,31,3,2,1,4,1,1,2,2,1,2,2,1,2,2,5,5,2,31,4,1,31764.255668,31777.057756,2,60,9,9,2.42,"2007-2008"
"877",42351,5,2,2,42,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,2,42,5,1,90241.036392,90365.106516,2,59,14,14,3.77,"2007-2008"
"883",42357,5,2,2,25,3,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,25,4,1,89818.299425,90589.783782,1,59,9,9,4.38,"2007-2008"
"892",42366,5,2,2,47,3,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,50,5,1,92858.750905,92841.329167,2,71,15,15,5,"2007-2008"
"894",42368,5,2,1,60,2,1,2,1,1,1,2,2,1,2,2,2,2,2,7,6,1,60,1,1,3832.353126,4135.248957,1,70,8,8,1.67,"2007-2008"
"901",42375,5,2,1,21,3,1,1,3,5,1,2,2,1,2,2,1,2,2,6,6,1,48,5,1,84967.323419,87860.074551,2,67,10,10,2.46,"2007-2008"
"903",42377,5,2,1,36,3,1,1,3,1,1,2,2,1,2,2,1,2,2,4,4,2,37,4,1,77499.847246,79515.783969,2,67,15,15,5,"2007-2008"
"919",42393,5,2,1,37,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,37,3,1,20107.39039,21119.897392,1,67,7,7,1.84,"2007-2008"
"926",42400,5,2,1,39,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,2,35,3,1,79198.596683,88752.73057,2,63,14,14,5,"2007-2008"
"928",42402,5,2,2,61,1,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,57,3,1,6681.804407,6782.744156,2,72,7,7,2.5,"2007-2008"
"930",42404,5,2,1,79,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,2,80,3,1,39256.725633,39719.010343,2,59,15,15,5,"2007-2008"
"931",42405,5,2,2,71,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,80,1,1,22147.571278,21953.052138,2,64,4,4,1.31,"2007-2008"
"932",42406,5,2,1,62,4,1,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,62,3,1,6933.4363,6823.284501,1,68,3,3,0.65,"2007-2008"
"941",42415,5,2,1,37,3,2,1,3,1,1,2,2,1,2,2,1,2,2,5,5,1,37,3,1,72819.865509,74814.454893,2,62,15,15,4.84,"2007-2008"
"946",42420,5,2,1,57,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,57,3,1,79632.530766,87175.405044,1,63,15,15,5,"2007-2008"
"947",42421,5,2,1,55,1,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,63,1,1,26892.124843,29526.472642,1,65,6,6,1.83,"2007-2008"
"952",42426,5,2,2,73,3,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,73,4,1,37685.561075,45813.644326,2,71,6,6,1.86,"2007-2008"
"955",42429,5,2,1,29,2,1,2,3,1,1,2,2,1,2,2,1,2,2,2,2,1,29,3,1,47886.269545,52349.834295,1,72,8,8,3.29,"2007-2008"
"956",42430,5,2,1,28,3,2,1,3,1,1,2,2,1,2,2,1,2,2,4,4,1,54,3,1,43484.07016,45081.963346,1,67,4,4,0.71,"2007-2008"
"959",42433,5,2,1,53,1,1,2,1,1,2,2,2,2,2,2,2,2,2,4,4,1,53,1,1,16143.008083,17312.522839,1,66,4,4,0.73,"2007-2008"
"971",42445,5,2,2,36,3,1,1,4,1,1,2,2,1,2,2,1,2,2,4,4,2,36,4,1,84088.367666,87143.08316,2,67,14,14,4.01,"2007-2008"
"985",42459,5,2,2,57,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,58,3,1,120732.420443,120348.956842,2,61,14,14,5,"2007-2008"
"997",42471,5,2,1,50,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,50,5,1,79632.530766,87175.405044,1,63,15,15,5,"2007-2008"
"1010",42484,5,2,2,72,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,74,3,1,44295.827451,43058.15259,2,61,15,15,5,"2007-2008"
"1015",42489,5,2,2,28,1,1,2,3,1,2,2,2,2,2,2,2,2,2,5,5,1,27,4,1,17782.20875,17959.179799,2,67,4,4,0.68,"2007-2008"
"1018",42492,5,2,1,71,4,1,1,1,1,1,2,2,1,2,2,1,2,2,3,3,2,47,3,1,10683.390739,10754.111554,1,59,6,6,1.51,"2007-2008"
"1029",42503,5,2,1,39,1,2,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,39,5,1,31111.976878,33829.743671,2,67,15,15,5,"2007-2008"
"1030",42504,5,2,1,63,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,63,2,1,58553.019777,60669.208582,2,67,7,7,2.5,"2007-2008"
"1033",42507,5,2,2,31,3,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,1,54,3,1,35611.355795,35931.65342,1,67,4,4,0.71,"2007-2008"
"1035",42509,5,2,1,39,1,2,1,3,1,1,2,2,1,2,2,1,2,2,5,5,2,40,5,1,24920.154407,26006.077809,2,74,14,14,3.63,"2007-2008"
"1036",42510,5,2,1,38,3,2,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,38,4,1,108944.572622,111928.644159,2,61,7,7,1.89,"2007-2008"
"1049",42523,5,2,2,40,4,1,1,4,1,1,2,2,1,2,2,1,2,2,5,5,2,40,4,1,15211.040727,15147.500619,2,70,6,6,1.07,"2007-2008"
"1050",42524,5,2,1,64,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,64,3,1,46864.678897,47353.391877,1,61,9,9,4.67,"2007-2008"
"1052",42526,5,2,1,65,3,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,2,55,2,1,77460.910979,75785.340358,2,60,9,9,3.41,"2007-2008"
"1058",42532,5,2,2,67,1,1,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,67,1,1,6326.360533,6165.349851,2,72,8,8,2.61,"2007-2008"
"1072",42546,5,2,1,51,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,51,2,1,22515.398006,24752.7181,1,67,6,6,2.48,"2007-2008"
"1084",42558,5,2,1,79,3,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,71,5,1,23204.917264,23475.937189,1,70,15,15,5,"2007-2008"
"1085",42559,5,2,2,41,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,36,5,1,84114.821395,83513.276786,1,67,7,7,2.56,"2007-2008"
"1092",42566,5,2,1,32,3,1,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,32,4,1,72092.386204,72664.946495,1,63,15,15,5,"2007-2008"
"1093",42567,5,2,1,62,3,2,1,2,1,1,2,2,1,2,2,1,2,2,3,3,1,62,2,1,77451.559352,79782.889051,2,59,14,14,4.55,"2007-2008"
"1112",42586,5,2,1,52,3,2,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,52,5,1,77488.443259,79128.033747,2,62,14,14,4.48,"2007-2008"
"1120",42594,5,2,1,64,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,64,3,1,53088.2953,51939.933025,2,63,10,10,4.64,"2007-2008"
"1122",42596,5,2,2,59,2,1,1,1,2,2,2,2,1,2,2,2,2,2,7,7,1,37,3,1,12409.395626,12817.527786,2,72,8,8,1.47,"2007-2008"
"1125",42599,5,2,2,67,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,67,3,1,35298.379131,41938.830842,2,60,6,6,2.14,"2007-2008"
"1126",42600,5,2,2,44,2,1,1,1,1,2,2,2,2,2,2,2,2,2,5,5,1,36,2,1,19072.571202,18848.049781,2,66,5,5,0.91,"2007-2008"
"1131",42605,5,2,1,53,1,1,1,5,1,1,2,2,1,2,2,1,2,2,4,4,1,53,5,1,16143.008083,17312.522839,1,66,15,15,5,"2007-2008"
"1143",42617,5,2,1,71,5,1,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,71,5,1,33239.250879,34539.296683,2,67,8,8,3.21,"2007-2008"
"1152",42626,5,2,2,55,4,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,53,2,1,21262.599804,23050.202454,2,68,9,9,4.29,"2007-2008"
"1158",42632,5,2,2,65,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,65,4,1,59356.356426,60045.772497,1,60,14,14,5,"2007-2008"
"1172",42646,5,2,2,30,1,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,36,2,1,17480.851664,17753.997514,1,74,5,5,1.36,"2007-2008"
"1174",42648,5,2,1,44,3,2,1,2,1,1,2,2,1,2,2,1,2,2,4,4,1,44,2,1,72445.236257,72431.457691,1,60,3,3,0.58,"2007-2008"
"1178",42652,5,2,1,49,3,1,1,2,1,1,2,2,1,2,2,1,2,2,3,3,2,49,4,1,105033.375324,106896.049528,2,67,10,10,3.92,"2007-2008"
"1180",42654,5,2,2,25,1,1,2,2,5,2,2,2,2,2,2,2,2,2,7,7,1,52,2,1,18927.522231,19979.794676,2,72,6,6,0.7,"2007-2008"
"1190",42664,5,2,1,53,4,1,1,4,1,1,2,2,1,2,2,1,2,2,4,4,1,53,4,1,22436.10665,22311.77178,1,68,6,6,1.55,"2007-2008"
"1194",42668,5,2,2,65,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,52,4,1,59522.803907,62187.260445,2,63,14,14,5,"2007-2008"
"1196",42670,5,2,2,62,3,1,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,62,3,1,61297.248153,62009.20742,1,63,7,7,2.92,"2007-2008"
"1202",42676,5,2,2,38,3,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,43,5,1,60428.027586,60876.39607,1,70,15,15,5,"2007-2008"
"1204",42678,5,2,2,50,5,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,1,49,5,1,22834.12549,23657.581166,1,65,6,6,1.08,"2007-2008"
"1205",42679,5,2,2,37,2,2,1,3,1,1,2,2,1,2,2,1,2,2,5,5,2,37,3,1,23783.600538,23856.928554,2,61,4,4,0.6,"2007-2008"
"1206",42680,5,2,2,39,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,33,3,1,24525.233986,24259.945581,1,71,3,3,0.7,"2007-2008"
"1212",42686,5,2,2,49,3,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,64,5,1,104634.426877,107616.681558,2,66,15,15,5,"2007-2008"
"1213",42687,5,2,2,46,4,1,1,5,1,1,2,2,1,2,2,1,2,2,3,3,1,50,5,1,28558.830985,28439.534007,1,68,14,14,4.8,"2007-2008"
"1219",42693,5,2,1,49,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,55,4,1,93473.601614,93455.823604,1,60,14,14,5,"2007-2008"
"1221",42695,5,2,1,50,5,1,2,3,1,1,2,1,1,2,2,1,2,1,6,6,2,28,5,1,61574.501404,63076.903637,2,69,15,15,5,"2007-2008"
"1222",42696,5,2,1,78,3,2,1,3,1,1,1,2,1,2,2,1,2,2,2,2,2,76,3,1,11530.567194,12352.537342,2,61,6,6,2.24,"2007-2008"
"1230",42704,5,2,1,45,1,1,1,2,1,2,2,2,1,2,2,2,2,2,4,4,1,45,2,1,17164.150437,18407.644036,1,65,8,8,2.18,"2007-2008"
"1249",42723,5,2,1,24,1,1,2,1,1,2,2,2,2,2,2,2,2,2,4,4,1,24,1,1,58583.297438,62555.797465,1,65,6,6,1.36,"2007-2008"
"1252",42726,5,2,2,32,1,1,2,2,1,2,2,2,1,2,2,2,2,2,7,7,2,32,2,1,15447.949378,15971.435876,1,65,6,6,0.96,"2007-2008"
"1262",42736,5,2,1,61,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,61,1,1,8842.521562,10456.806614,1,66,3,3,1.02,"2007-2008"
"1266",42740,5,2,1,73,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,2,70,3,1,33412.989413,36761.116812,2,62,6,6,2.14,"2007-2008"
"1267",42741,5,2,1,58,1,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,58,4,1,11327.761972,11355.758146,2,64,14,14,5,"2007-2008"
"1269",42743,5,2,1,34,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,30,2,1,23923.858409,24316.353467,1,62,3,3,0.58,"2007-2008"
"1272",42746,5,2,2,69,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,74,5,1,59356.356426,60606.699744,1,60,10,10,4.75,"2007-2008"
"1287",42761,5,2,1,62,2,2,1,3,1,2,2,2,2,2,2,2,2,2,4,4,2,61,4,1,4995.517799,5553.664783,1,62,6,6,1.36,"2007-2008"
"1292",42766,5,2,1,51,3,2,1,5,1,1,2,2,1,2,2,1,2,2,2,2,1,51,5,1,82326.837852,82477.366737,1,60,5,5,1.5,"2007-2008"
"1296",42770,5,2,1,24,2,2,2,3,5,2,2,2,2,2,2,2,2,2,6,6,2,33,3,1,21719.93559,22393.592918,1,62,4,4,0.65,"2007-2008"
"1297",42771,5,2,1,54,4,2,1,2,1,1,2,2,1,2,2,1,2,2,3,3,1,54,2,1,20345.89528,20526.889228,1,63,6,6,1.57,"2007-2008"
"1323",42797,5,2,2,35,3,2,1,5,1,1,2,2,1,2,2,1,2,2,5,5,2,35,5,1,37763.859121,37779.079256,2,60,7,7,1.61,"2007-2008"
"1325",42799,5,2,1,63,1,2,2,1,1,2,2,2,1,2,2,2,2,2,7,6,2,61,1,1,4642.443239,4944.939555,2,64,7,4,0.69,"2007-2008"
"1328",42802,5,2,1,62,1,1,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,62,3,1,7130.271363,7295.689187,2,70,14,14,4.55,"2007-2008"
"1342",42816,5,2,2,31,3,2,1,3,1,1,2,2,1,2,2,1,2,2,3,3,1,37,2,1,36034.585649,36049.108826,1,64,3,3,0.84,"2007-2008"
"1343",42817,5,2,1,51,1,1,1,3,1,1,2,2,1,2,2,1,2,2,3,2,1,51,3,1,12775.874489,13174.38127,2,71,14,8,3.71,"2007-2008"
"1346",42820,5,2,1,68,3,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,73,4,1,55433.500271,61189.991353,2,71,6,6,1.86,"2007-2008"
"1348",42822,5,2,1,39,3,2,1,4,1,1,2,2,1,2,2,1,2,2,6,6,1,39,4,1,26730.599933,26942.895307,1,64,5,5,0.77,"2007-2008"
"1350",42824,5,2,2,29,1,1,1,3,1,1,2,2,1,2,2,1,2,2,5,5,2,29,3,1,13811.938448,13949.396808,2,70,10,10,2.82,"2007-2008"
"1351",42825,5,2,1,61,3,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,61,3,1,48720.55548,47869.113752,2,62,7,7,2.71,"2007-2008"
"1353",42827,5,2,2,69,1,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,69,4,1,8901.222345,10802.895291,2,70,10,10,5,"2007-2008"
"1364",42838,5,2,2,54,5,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,1,53,1,1,31250.854301,31151.597076,2,59,4,4,1.29,"2007-2008"
"1366",42840,5,2,2,45,2,2,2,5,1,2,2,2,1,2,2,2,2,2,2,2,2,45,5,1,18266.194538,18051.165746,1,60,5,5,1.75,"2007-2008"
"1368",42842,5,2,1,25,1,1,2,2,1,2,2,2,2,2,2,2,2,2,7,3,1,27,2,1,16388.219149,19553.991349,2,69,7,5,1.14,"2007-2008"
"1370",42844,5,2,2,63,3,2,1,4,1,1,2,2,1,2,2,1,2,2,2,2,1,68,5,1,59356.356426,60606.699744,1,60,14,14,5,"2007-2008"
"1372",42846,5,2,2,32,4,2,1,4,1,1,2,2,1,2,2,1,2,2,3,3,1,35,3,1,23944.204864,24747.683472,1,64,8,8,2.91,"2007-2008"
"1373",42847,5,2,1,22,2,2,1,2,1,2,2,2,2,2,2,1,2,2,7,7,1,34,4,1,21719.93559,21679.457463,1,62,5,5,0.71,"2007-2008"
"1376",42850,5,2,1,53,3,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,53,2,1,25841.590025,28409.428648,2,59,9,9,4.5,"2007-2008"
